2025-12-07 18:41:02,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884642/SRR3884642_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884642/SRR3884642_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",37.84,811,16957404,270.43,36.82,16309.08,3289.75,0
2025-12-07 18:46:23,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884653/SRR3884653_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884653/SRR3884653_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",31.93,742,13931128,215.79,21.19,13261.13,2723.50,0
2025-12-07 18:50:56,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884664/SRR3884664_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884664/SRR3884664_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",31.36,677,12040168,191.11,21.32,11458.26,2221.43,0
2025-12-07 18:55:39,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884680/SRR3884680_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884680/SRR3884680_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",38.83,654,13691476,219.28,34.72,13092.69,2731.72,0
2025-12-07 19:01:26,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884681/SRR3884681_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884681/SRR3884681_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",46.23,633,16392300,260.37,32.63,15620.03,3218.79,0
2025-12-07 19:08:08,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884678/SRR3884678_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884678/SRR3884678_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",37.44,850,18074728,291.09,27.38,17341.06,3206.80,0
2025-12-07 19:10:16,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR2072232/SRR2072232_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR2072232/SRR2072232_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",1.83,1330,1204244,22.63,1.81,1164.73,392.52,0
2025-12-07 19:22:14,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722234/SRR20722234_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722234/SRR20722234_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",125.69,850,28576824,960.04,109.36,45077.81,8164.02,0
2025-12-07 19:31:36,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR21010466/SRR21010466_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR21010466/SRR21010466_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",47.5,576,18292868,234.59,39.39,18508.94,1809.61,0
2025-12-07 19:42:28,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722233/SRR20722233_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR20722233/SRR20722233_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",93.88,861,28034664,737.40,71.67,33046.68,7866.37,0
